fund_code,fund_code,fund_name,fund_name,fund_type,manager_name,company,nav,acc_nav,daily_return,weekly_return,monthly_return,quarterly_return,half_year_return,yearly_return,two_year_return,three_year_return,ytd_return,since_inception_return,custom_return,fee
010426,010426,国投瑞银开放视角精选混合C,国投瑞银开放视角精选混合C,混合型-偏股,周思捷,国投瑞银基金,0.6455,0.6455,-1.04,4.6,-10.21,0.03,2.36,11.76,-12.42,-8.48,-2.12,-35.45,14.776,0.00%
010427,010427,兴银策略智选混合A,兴银策略智选混合A,混合型-偏股,张世略,兴银基金管理,0.9429,0.9429,-0.81,7.75,-11.51,3.22,14.72,19.63,-2.16,9.32,2.94,-5.71,23.919,0.15%
010428,010428,兴银策略智选混合C,兴银策略智选混合C,混合型-偏股,张世略,兴银基金管理,0.9213,0.9213,-0.81,7.74,-11.54,3.09,14.43,19.03,-3.13,7.69,2.78,-7.87,23.3003,0.00%
010429,010429,中欧睿见混合A,中欧睿见混合A,混合型-偏股,许文星,中欧基金,0.8938,0.8938,0.08,3.45,-0.66,13.76,10.22,10.22,-23.8,-5.39,6.77,-10.63,12.6828,0.15%
010430,010430,招商安阳债券A,招商安阳债券A,债券型-混合二级,蔡振/ 尹晓红,招商基金,1.0274,1.2735,-0.03,0.56,-0.05,0.85,1.85,6.42,12.01,20.99,0.42,30.35,6.7545,0.08%
010431,010431,招商安阳债券C,招商安阳债券C,债券型-混合二级,蔡振/ 尹晓红,招商基金,1.0272,1.2551,-0.03,0.55,-0.09,0.76,1.64,6.01,11.13,19.56,0.3,28.07,6.3469,0.00%
010432,010432,广发国证2000ETF联接C,广发国证2000ETF联接C,指数型-股票,霍华明,广发基金,1.2271,1.2271,-0.19,6.96,-10.37,2.21,12.9,16.96,-7.48,-4.34,0.03,-12.54,23.0299,0.00%
010433,010433,广发新兴产业混合C,广发新兴产业混合C,混合型-灵活,李巍,广发基金,1.802,2.204,-0.93,5.2,-9.81,-0.22,-0.83,2.39,-24.82,-20.08,-0.61,-24.01,5.6272,0.00%
010434,010434,红土创新医疗保健股票,红土创新医疗保健股票,股票型,廖星昊,红土创新基金,0.9984,0.9984,-1.37,12.08,6.94,14.4,1.99,-1.15,-23.52,11.69,9.2,-0.16,1.484,0.15%
010435,010435,富国双债增强债券A,富国双债增强债券A,债券型-混合二级,俞晓斌,富国基金,1.0794,1.1574,-0.09,1.21,-1.54,1.37,2.94,6.42,2.79,8.75,0.72,16.19,6.9348,0.08%
010437,010437,嘉实竞争力优选混合A,嘉实竞争力优选混合A,混合型-偏股,杨欢,嘉实基金,0.5476,0.5476,-0.38,6.58,-11.89,16.24,15.62,37.28,-13.99,-21.82,13.66,-45.24,42.0861,0.15%
010438,010438,嘉实竞争力优选混合C,嘉实竞争力优选混合C,混合型-偏股,杨欢,嘉实基金,0.5386,0.5386,-0.37,6.57,-11.92,16.13,15.38,36.7,-14.67,-22.75,13.53,-46.14,41.5134,0.00%
010439,010439,汇添富稳健汇盈一年持有期混合,汇添富稳健汇盈一年持有期混合,混合型-偏债,邵蕴奇/ 杨靖,汇添富基金,0.9035,0.9535,0.11,1.02,0.46,0.89,1.85,2.06,-2.07,-4.15,0.22,-5.21,2.916,0.08%
010440,010440,诺德安鸿A,诺德安鸿A,债券型-长债,赵滔滔,诺德基金,1.048,1.156,-0.01,0.01,1.61,0.48,1.6,1.54,6.37,10.87,0.36,16.38,1.5209,0.08%
010442,010442,东方红启盛三年持有混合B,东方红启盛三年持有混合B,混合型-偏股,郭乃幸,东方红资产管理,3.1913,3.1913,0.0,5.04,-2.92,3.07,-3.55,-1.24,-17.68,-18.19,-0.08,-31.78,0.4817,0.15%
010444,010444,南方誉尚一年持有期混合A,南方誉尚一年持有期混合A,混合型-偏债,李轶,南方基金,0.9534,0.9534,-0.28,1.12,-3.01,0.87,1.54,3.06,-6.91,-6.37,0.26,-4.66,3.4393,0.08%
010445,010445,南方誉尚一年持有期混合C,南方誉尚一年持有期混合C,混合型-偏债,李轶,南方基金,0.9283,0.9283,-0.29,1.1,-3.07,0.72,1.23,2.44,-8.03,-8.05,0.08,-7.17,2.8132,0.00%
010447,010447,中邮未来成长混合A,中邮未来成长混合A,混合型-偏股,金振振,中邮基金,1.1994,1.1994,1.07,6.78,-9.48,9.8,14.49,27.5,14.73,42.68,6.67,19.94,32.1799,0.15%
010448,010448,中邮未来成长混合C,中邮未来成长混合C,混合型-偏股,金振振,中邮基金,1.1877,1.1877,1.06,6.78,-9.49,9.74,14.34,27.18,14.2,41.68,6.6,18.77,31.8348,0.00%
010449,010449,广发恒悦债券A,广发恒悦债券A,债券型-混合二级,姚秋,广发基金,1.0795,1.0915,0.03,1.08,-1.74,0.99,1.7,7.76,5.92,9.02,0.13,9.24,8.0797,0.08%
010450,010450,广发恒悦债券C,广发恒悦债券C,债券型-混合二级,姚秋,广发基金,1.0654,1.0772,0.03,1.08,-1.76,0.92,1.56,7.41,5.27,8.02,0.06,7.79,7.7359,0.00%
010451,010451,广发恒悦债券E,广发恒悦债券E,债券型-混合二级,姚秋,广发基金,1.0735,1.0855,0.03,1.08,-1.74,0.97,1.66,7.46,5.52,8.55,0.11,8.63,7.7811,0.00%
010452,010452,广发瑞福精选混合A,广发瑞福精选混合A,混合型-偏股,王丽媛,广发基金,0.8036,0.8036,-0.54,4.47,-7.88,-0.81,6.59,17.92,-2.27,8.13,-2.49,-19.64,19.8866,0.15%
010453,010453,广发瑞福精选混合C,广发瑞福精选混合C,混合型-偏股,王丽媛,广发基金,0.7881,0.7881,-0.53,4.48,-7.9,-1.03,6.24,17.28,-3.18,6.67,-2.72,-21.19,19.2465,0.00%
010454,010454,交银内需增长一年持有混合,交银内需增长一年持有混合,混合型-偏股,韩威俊,交银施罗德基金,0.6794,0.6794,1.1,4.89,-0.72,8.13,7.59,-2.87,-26.36,-16.09,4.25,-32.06,-1.693,0.15%
010455,010455,博时产业精选混合A,博时产业精选混合A,混合型-灵活,金耀,博时基金,0.6125,0.6125,-0.57,5.93,-13.06,-1.15,-6.29,-12.85,-22.11,-18.41,-2.53,-38.75,-10.5317,0.15%
010456,010456,博时产业精选混合C,博时产业精选混合C,混合型-灵活,金耀,博时基金,0.6017,0.6017,-0.56,5.93,-13.09,-1.25,-6.48,-13.2,-22.73,-19.39,-2.64,-39.83,-10.8857,0.00%
010457,010457,广发睿鑫混合A,广发睿鑫混合A,混合型-偏股,李琛,广发基金,0.6851,0.6851,-0.1,4.53,-6.37,0.18,-2.95,1.84,-14.09,-14.88,-3.32,-31.49,2.837,0.15%
010458,010458,广发睿鑫混合C,广发睿鑫混合C,混合型-偏股,李琛,广发基金,0.674,0.674,-0.1,4.53,-6.4,0.07,-3.15,1.43,-14.78,-15.9,-3.42,-32.6,2.4316,0.00%
010460,010460,兴业研究精选混合A,兴业研究精选混合A,混合型-偏股,邹慧,兴业基金,1.3646,1.3646,-0.31,5.82,-8.48,1.36,16.18,25.22,0.08,20.1,0.49,36.46,28.6388,0.15%
010465,010465,鹏扬景创混合A,鹏扬景创混合A,混合型-偏债,管悦/ 陶永超,鹏扬基金,1.0725,1.0725,0.0,0.1,0.8,0.33,2.52,3.41,4.72,11.7,0.61,7.25,3.6933,0.10%
010466,010466,鹏扬景创混合C,鹏扬景创混合C,混合型-偏债,管悦/ 陶永超,鹏扬基金,1.0537,1.0537,-0.01,0.09,0.76,0.22,2.31,3.0,3.86,10.34,0.49,5.37,3.2735,0.00%
010469,010469,圆信永丰聚优股票A,圆信永丰聚优股票A,股票型,肖世源,圆信永丰基金,1.0216,1.0216,-0.53,5.82,-1.82,10.75,16.54,19.47,2.51,16.85,8.4,2.16,23.1585,0.15%
010470,010470,圆信永丰聚优股票C,圆信永丰聚优股票C,股票型,肖世源,圆信永丰基金,1.0054,1.0054,-0.52,5.82,-1.85,10.65,16.31,19.01,1.69,15.44,8.29,0.54,22.6846,0.00%
010473,010473,华富安华债券A,华富安华债券A,债券型-混合二级,尹培俊,华富基金,1.0418,1.0418,-0.03,0.54,-1.65,-0.16,0.14,0.48,-1.19,0.38,-0.54,4.18,0.9692,0.08%
010474,010474,华富安华债券C,华富安华债券C,债券型-混合二级,尹培俊,华富基金,1.0244,1.0244,-0.03,0.54,-1.69,-0.25,-0.06,0.08,-1.98,-0.82,-0.66,2.44,0.5694,0.00%
010477,010477,景顺长城景泰益利纯债债券A,景顺长城景泰益利纯债债券A,债券型-长债,彭成军,景顺长城基金,1.0905,1.179,0.0,0.12,1.04,0.35,2.73,5.4,10.41,12.98,0.36,18.78,5.4066,0.08%
010480,010480,汇添富稳进双盈一年持有混合,汇添富稳进双盈一年持有混合,混合型-偏债,丁巍/ 詹杰,汇添富基金,0.9981,0.9981,0.15,0.01,-0.59,0.76,1.82,5.46,3.57,5.21,0.2,-0.19,5.6526,0.08%
010481,010481,汇添富高质量成长精选2年持有混合,汇添富高质量成长精选2年持有混合,混合型-偏股,谢昌旭,汇添富基金,0.4586,0.4586,-0.17,7.58,-7.48,3.45,0.15,4.97,-16.48,-29.57,2.27,-54.14,6.6016,0.15%
010483,010483,交银启道混合,交银启道混合,混合型-偏股,周中,交银施罗德基金,0.6778,0.6778,0.52,5.43,-5.68,13.65,12.37,28.52,-4.31,-8.96,8.41,-32.22,30.6476,0.15%
010484,010484,中银量化精选混合C,中银量化精选混合C,混合型-灵活,赵志华,中银基金,0.9566,0.9566,0.21,3.42,-4.64,-0.06,-5.03,3.67,-21.66,-16.69,-3.81,-21.9,4.1027,0.00%
010488,010488,鹏华优选成长混合A,鹏华优选成长混合A,混合型-偏股,蒋鑫,鹏华基金,0.652,0.652,-0.69,9.86,-4.27,9.73,8.34,16.14,-14.54,-15.45,7.72,-34.8,19.0433,0.15%
010489,010489,鹏华优选成长混合C,鹏华优选成长混合C,混合型-偏股,蒋鑫,鹏华基金,0.63,0.63,-0.68,9.85,-4.34,9.53,7.91,15.26,-15.87,-17.42,7.47,-37.0,18.1545,0.00%
010490,010490,鹏华高质量增长混合A,鹏华高质量增长混合A,混合型-偏股,胡颖,鹏华基金,0.7177,0.7177,-0.51,8.76,-11.57,1.57,7.15,20.14,-12.64,5.3,-0.25,-28.23,26.4447,0.15%
010491,010491,鹏华高质量增长混合C,鹏华高质量增长混合C,混合型-偏股,胡颖,鹏华基金,0.6928,0.6928,-0.5,8.74,-11.62,1.38,6.72,19.18,-14.03,2.8,-0.49,-30.72,25.4391,0.00%
010495,010495,创金合信创新驱动股票A,创金合信创新驱动股票A,股票型,郭镇岳,创金合信基金,0.6266,0.6266,-1.09,1.8,-10.82,-5.76,-12.85,-11.55,-26.88,-18.78,-9.72,-37.34,-10.6771,0.15%
010496,010496,创金合信创新驱动股票C,创金合信创新驱动股票C,股票型,郭镇岳,创金合信基金,0.6055,0.6055,-1.08,1.78,-10.88,-5.95,-13.2,-12.25,-28.05,-20.7,-9.92,-39.45,-11.373,0.00%
010497,010497,光大保德信中债1-5年政金债A,光大保德信中债1-5年政金债A,指数型-固收,邹强,光大保德信基金,1.0047,1.1509,-0.01,0.1,0.65,-0.25,1.75,3.63,7.75,10.55,-0.24,15.69,3.635,0.05%
010500,010500,中银创新医疗混合C,中银创新医疗混合C,混合型-偏股,郑宁,中银基金,1.5982,1.6531,-0.14,13.33,16.53,40.91,21.16,36.28,4.89,21.95,34.82,-7.1,40.5752,0.00%
010503,010503,招商稳兴混合A,招商稳兴混合A,混合型-偏债,陈加荣,招商基金,0.9886,0.9886,-0.02,0.25,0.05,0.14,0.05,4.28,-4.23,0.93,-0.23,-1.14,4.5253,0.08%
010504,010504,招商稳兴混合C,招商稳兴混合C,混合型-偏债,陈加荣,招商基金,0.9665,0.9665,-0.03,0.24,0.01,0.04,-0.15,3.86,-5.02,-0.22,-0.35,-3.35,4.0926,0.00%
010505,010505,申万菱信创业板量化精选股票C,申万菱信创业板量化精选股票C,股票型,俞诚,申万菱信基金,0.7469,0.7469,0.09,5.41,-9.71,0.63,4.08,27.59,-6.13,-8.24,-2.96,-25.31,35.6274,0.00%
010509,010509,中银彭博政策性银行债券1-5年,中银彭博政策性银行债券1-5年,指数型-固收,高志刚,中银基金,1.0286,1.2468,-0.01,0.11,0.82,-0.18,1.32,3.47,7.35,22.98,-0.32,25.67,3.4642,0.05%
010510,010510,工银14天理财债券发起C,工银14天理财债券发起C,债券型-中短债,李娜,工银瑞信基金,1.0966,1.0966,0.0,0.02,0.16,0.27,0.57,1.13,2.95,4.44,0.24,8.66,1.125,0.00%
010512,010512,工银7天理财债券C,工银7天理财债券C,债券型-中短债,姚璐伟/ 杨哲,工银瑞信基金,1.1064,1.1076,0.0,0.03,0.16,0.25,0.55,1.3,3.15,4.73,0.24,8.93,1.3094,0.00%
010515,010515,富国天兴回报混合A,富国天兴回报混合A,混合型-偏债,黄兴/ 周宁,富国基金,1.1362,1.1362,0.07,1.81,-1.27,1.81,3.45,7.98,8.19,9.74,0.89,13.62,8.1889,0.10%
010522,010522,华安添禧一年持有期混合A,华安添禧一年持有期混合A,混合型-偏债,舒灏/ 周益鸣,华安基金,0.9928,0.9928,-0.25,1.39,-2.7,-0.75,-1.43,1.85,-1.34,1.02,-1.45,-0.72,2.668,0.08%
010523,010523,华安添禧一年持有期混合C,华安添禧一年持有期混合C,混合型-偏债,舒灏/ 周益鸣,华安基金,0.9775,0.9775,-0.27,1.38,-2.74,-0.85,-1.63,1.43,-2.13,-0.19,-1.56,-2.25,2.249,0.00%
010524,010524,银华中证5G通信主题ETF联接C,银华中证5G通信主题ETF联接C,指数型-股票,马君,银华基金,0.7562,0.7562,-1.15,6.88,-16.98,-11.42,-11.12,7.06,-4.99,15.13,-14.09,-17.75,10.5071,0.00%
010525,010525,富国天兴回报混合C,富国天兴回报混合C,混合型-偏债,黄兴/ 周宁,富国基金,1.1169,1.1169,0.06,1.8,-1.31,1.7,3.24,7.57,7.34,8.44,0.77,11.69,7.7777,0.00%
010529,010529,广发中债1-5年国开债指数A,广发中债1-5年国开债指数A,指数型-固收,洪志/ 赵子良,广发基金,1.0694,1.1528,-0.02,0.07,0.55,0.01,2.01,4.14,8.67,11.28,-0.08,15.87,4.163,0.05%
010530,010530,广发中债1-5年国开债指数C,广发中债1-5年国开债指数C,指数型-固收,洪志/ 赵子良,广发基金,1.0737,1.1629,-0.02,0.07,0.55,-0.02,1.96,4.07,8.48,12.44,-0.11,16.93,4.0906,0.00%
010531,010531,申万中证申万电子行业投资指数(LOF)C,申万中证申万电子行业投资指数(LOF)C,指数型-股票,王赟杰,申万菱信基金,0.9625,0.9625,-0.98,8.62,-9.79,-0.81,7.69,33.05,2.38,15.78,-1.62,-3.75,36.777,0.00%
010532,010532,广发恒信一年持有期混合A,广发恒信一年持有期混合A,混合型-偏债,谭昌杰,广发基金,1.0065,1.0065,0.02,0.75,-0.43,1.58,2.52,2.18,-1.89,1.0,0.64,0.65,2.5576,0.10%
010533,010533,广发恒信一年持有期混合C,广发恒信一年持有期混合C,混合型-偏债,谭昌杰,广发基金,0.9895,0.9895,0.02,0.74,-0.46,1.49,2.32,1.77,-2.68,-0.2,0.53,-1.05,2.1578,0.00%
010534,010534,广发均衡增长混合A,广发均衡增长混合A,混合型-偏债,冯汉杰/ 洪志,广发基金,1.0292,1.0292,0.07,3.93,0.68,3.03,0.74,1.48,5.66,5.96,1.84,2.92,2.1133,0.12%
010535,010535,广发均衡增长混合C,广发均衡增长混合C,混合型-偏债,冯汉杰/ 洪志,广发基金,1.0183,1.0183,0.06,3.92,0.65,2.96,0.61,1.22,5.12,5.15,1.76,1.83,1.8504,0.00%
010536,010536,泰康优势企业混合A,泰康优势企业混合A,混合型-偏股,桂跃强,泰康基金,0.6327,0.6327,0.41,2.16,-7.01,0.54,-3.51,-1.75,-16.34,-12.95,-3.93,-36.73,-1.1869,1.50%
010537,010537,泰康优势企业混合C,泰康优势企业混合C,混合型-偏股,桂跃强,泰康基金,0.6192,0.6192,0.41,2.14,-7.05,0.42,-3.75,-2.24,-17.17,-14.24,-4.07,-38.08,-1.6831,0.00%
010539,010539,浙商智多金稳健一年持有期A,浙商智多金稳健一年持有期A,混合型-偏债,刘新正,浙商基金,1.0269,1.0379,-0.17,0.39,-2.59,-0.47,0.09,3.7,5.31,4.95,-1.39,3.78,4.1298,0.10%
010540,010540,浙商智多金稳健一年持有期C,浙商智多金稳健一年持有期C,混合型-偏债,刘新正,浙商基金,1.0122,1.0222,-0.18,0.38,-2.64,-0.58,-0.12,3.28,4.48,3.69,-1.52,2.21,3.7145,0.00%
010541,010541,国寿安保稳和6个月持有期混合A,国寿安保稳和6个月持有期混合A,混合型-偏债,黄力/ 吴坚,国寿安保基金,1.1266,1.1266,-0.24,0.87,1.19,0.04,2.48,7.68,7.51,10.05,-0.11,12.66,7.8189,0.10%
010542,010542,国寿安保稳和6个月持有期混合C,国寿安保稳和6个月持有期混合C,混合型-偏债,黄力/ 吴坚,国寿安保基金,1.1045,1.1045,-0.24,0.86,1.14,-0.08,2.25,7.2,6.55,8.58,-0.23,10.45,7.3372,0.00%
010543,010543,中加科鑫混合A,中加科鑫混合A,混合型-偏债,林沐尘,中加基金,0.9493,0.9493,-0.03,1.12,-1.75,0.57,1.19,3.68,1.04,-1.77,-0.48,-5.07,4.5945,0.08%
010544,010544,中加科鑫混合C,中加科鑫混合C,混合型-偏债,林沐尘,中加基金,0.9345,0.9345,-0.03,1.1,-1.79,0.47,0.98,3.26,0.23,-2.95,-0.6,-6.55,4.169,0.00%
010545,010545,中加聚隆持有期混合A,中加聚隆持有期混合A,混合型-偏债,邹天培,中加基金,1.0772,1.0772,0.0,0.53,-0.51,-0.82,0.29,0.8,0.27,5.16,-0.9,7.72,0.937,0.08%
010546,010546,中加聚隆持有期混合C,中加聚隆持有期混合C,混合型-偏债,邹天培,中加基金,1.0598,1.0598,0.0,0.53,-0.54,-0.92,0.09,0.4,-0.53,3.91,-1.02,5.98,0.5407,0.00%
010547,010547,博时恒进持有期混合A,博时恒进持有期混合A,混合型-偏债,罗霄/ 史霄鸣,博时基金,1.0615,1.0615,-0.11,1.38,-2.21,-0.97,1.19,1.79,1.09,2.66,-1.18,6.15,2.3922,0.08%
010548,010548,博时恒进持有期混合C,博时恒进持有期混合C,混合型-偏债,罗霄/ 史霄鸣,博时基金,1.0431,1.0431,-0.11,1.37,-2.24,-1.06,1.0,1.39,0.28,1.44,-1.29,4.31,1.9847,0.00%
010549,010549,富国均衡策略混合,富国均衡策略混合,混合型-偏股,蒲世林,富国基金,0.7761,0.7761,-0.09,4.88,-4.2,1.69,0.87,2.1,-8.15,-7.84,-1.15,-22.39,3.2048,0.15%
010550,010550,华商双擎领航混合,华商双擎领航混合,混合型-偏股,张晓,华商基金,0.3921,0.3921,-0.51,3.62,-6.55,1.48,-3.3,-6.53,-45.14,-39.11,-1.43,-60.79,-2.1218,0.15%
010551,010551,淳厚欣颐一年持有期混合,淳厚欣颐一年持有期混合,混合型-偏股,顾伟/ 薛莉丽,淳厚基金,1.1904,1.1904,0.5,5.21,-8.23,5.11,4.17,14.73,7.19,17.7,2.14,19.04,16.6373,0.12%
010552,010552,浙商智选领航三年持有混合A,浙商智选领航三年持有混合A,混合型-偏股,刘新正,浙商基金,0.8396,0.8396,-0.43,2.04,-6.37,-0.07,-1.59,3.95,-1.67,1.01,-2.91,-16.04,5.0419,0.15%
010553,010553,浙商智选领航三年持有混合C,浙商智选领航三年持有混合C,混合型-偏股,刘新正,浙商基金,0.8324,0.8324,-0.43,2.02,-6.4,-0.13,-1.7,3.73,-2.08,0.4,-2.98,-16.76,4.8231,0.00%
010554,010554,华安新兴消费混合A,华安新兴消费混合A,混合型-偏股,陈媛/ 李杨/ 裘倩倩,华安基金,0.5025,0.5025,-0.1,7.37,-6.18,3.12,-3.92,-1.35,-24.81,-26.96,-1.26,-49.75,-0.1986,0.15%
010555,010555,华安新兴消费混合C,华安新兴消费混合C,混合型-偏股,陈媛/ 李杨/ 裘倩倩,华安基金,0.4918,0.4918,-0.08,7.38,-6.2,2.99,-4.13,-1.84,-25.54,-28.04,-1.38,-50.82,-0.6866,0.00%
010556,010556,汇添富沪深300指数增强C,汇添富沪深300指数增强C,指数型-股票,许一尊,汇添富基金,1.285,1.4949,0.22,3.02,-5.76,-0.23,-0.6,9.59,2.06,1.77,-3.54,-4.74,10.8141,0.00%
010557,010557,汇添富数字生活六个月持有混合,汇添富数字生活六个月持有混合,混合型-偏股,杨瑨,汇添富基金,0.6165,0.6165,-0.56,5.91,-12.92,-0.23,-3.52,7.59,-17.91,-14.77,-3.43,-38.35,9.1344,0.15%
010558,010558,汇安鑫利优选混合A,汇安鑫利优选混合A,混合型-偏股,刘田,汇安基金,0.6517,0.6517,-0.47,4.99,-5.93,3.91,8.06,15.84,-23.0,-14.11,3.25,-34.83,17.7629,0.15%
010559,010559,汇安鑫利优选混合C,汇安鑫利优选混合C,混合型-偏股,刘田,汇安基金,0.6387,0.6387,-0.47,5.0,-5.98,3.79,7.78,15.27,-23.76,-15.39,3.12,-36.13,17.1712,0.00%
010560,010560,永赢稳健增利18个月持有混合A,永赢稳健增利18个月持有混合A,混合型-偏债,陶毅,永赢基金,1.0716,1.0716,-0.03,0.22,-0.01,0.62,4.49,6.09,7.71,7.37,0.84,7.16,6.5844,0.04%
010562,010562,永赢成长领航混合A,永赢成长领航混合A,混合型-偏股,欧子辰,永赢基金,0.7386,0.7386,-0.58,8.41,-13.84,-6.14,0.07,4.31,-17.05,-18.63,-7.89,-26.14,6.3499,0.15%
010563,010563,永赢成长领航混合C,永赢成长领航混合C,混合型-偏股,欧子辰,永赢基金,0.7321,0.7321,-0.58,8.4,-13.86,-6.2,-0.05,4.09,-17.39,-19.12,-7.96,-26.79,6.1322,0.00%
010565,010565,东方恒瑞短债债券A,东方恒瑞短债债券A,债券型-中短债,郑雪莹,东方基金,1.1243,1.1243,0.01,0.05,0.51,0.68,1.6,2.47,5.74,8.5,0.73,12.43,2.4606,0.04%
010566,010566,东方恒瑞短债债券B,东方恒瑞短债债券B,债券型-中短债,郑雪莹,东方基金,1.1232,1.1232,0.01,0.05,0.52,0.7,1.62,2.4,5.62,8.38,0.74,12.32,2.3883,0.00%
010567,010567,东方恒瑞短债债券C,东方恒瑞短债债券C,债券型-中短债,郑雪莹,东方基金,1.1103,1.1103,0.0,0.05,0.49,0.63,1.49,2.26,5.3,7.71,0.66,11.03,2.247,0.00%
010568,010568,海富通惠睿精选混合A,海富通惠睿精选混合A,混合型-偏债,李志/ 谈云飞/ 周雪军,海富通基金,1.1224,1.1224,-0.04,1.71,-2.11,-1.31,-0.06,2.54,1.24,4.95,-1.72,12.24,3.2567,0.08%
010569,010569,海富通惠睿精选混合C,海富通惠睿精选混合C,混合型-偏债,李志/ 谈云飞/ 周雪军,海富通基金,1.1041,1.1041,-0.04,1.7,-2.14,-1.41,-0.26,2.16,0.45,3.73,-1.84,10.41,2.8792,0.00%
010570,010570,新沃创新领航混合A,新沃创新领航混合A,混合型-偏股,刘腾飞,新沃基金,0.5398,0.5398,-0.31,3.02,-5.6,-1.77,1.62,-0.86,-36.72,-37.1,-2.93,-46.02,3.3902,0.15%
010571,010571,新沃创新领航混合C,新沃创新领航混合C,混合型-偏股,刘腾飞,新沃基金,0.5282,0.5282,-0.32,3.0,-5.64,-1.89,1.36,-1.36,-37.36,-38.05,-3.08,-47.18,2.8627,0.00%
010572,010572,易方达中证万得生物科技指数(LOF)C,易方达中证万得生物科技指数(LOF)C,指数型-股票,张湛,易方达基金,0.4799,0.4799,-0.5,3.69,-5.72,4.78,-1.62,-0.54,-32.96,-38.14,0.36,-47.78,1.7384,0.00%
010573,010573,华润元大富时中国A50指数C,华润元大富时中国A50指数C,指数型-股票,李武群,华润元大基金,2.679,2.679,0.43,2.59,-4.16,0.74,-2.05,10.08,2.41,0.43,-3.02,-3.46,10.7345,0.00%
010577,010577,汇安永福90天持有中短债A,汇安永福90天持有中短债A,债券型-中短债,黄济宽/ 王作舟,汇安基金,1.084,1.087,0.01,0.06,0.69,0.89,2.08,3.74,6.32,,1.03,8.72,3.7321,0.03%
010578,010578,汇安永福90天持有中短债C,汇安永福90天持有中短债C,债券型-中短债,黄济宽/ 王作舟,汇安基金,1.0776,1.0806,0.0,0.06,0.65,0.84,1.97,3.53,5.91,,0.97,8.08,3.5258,0.00%
010581,010581,中信建投中债3-5年政金债A,中信建投中债3-5年政金债A,指数型-固收,于智翔,中信建投基金,1.0477,1.1647,-0.02,0.12,0.84,-0.35,2.28,4.86,10.77,13.29,-0.37,17.46,4.8574,0.05%
010582,010582,中信建投中债3-5年政金债C,中信建投中债3-5年政金债C,指数型-固收,于智翔,中信建投基金,1.0476,1.1576,-0.02,0.11,0.82,-0.38,2.22,4.74,11.44,13.87,-0.41,16.64,4.7262,0.00%
010584,010584,渤海汇金新动能主题混合A,渤海汇金新动能主题混合A,混合型-偏股,何翔,渤海汇金,0.8844,0.8844,0.58,9.39,-7.68,5.63,12.91,24.56,0.15,3.62,5.6,-11.56,35.3743,0.12%
010585,010585,创金合信医药消费股票A,创金合信医药消费股票A,股票型,胡尧盛/ 刘迪,创金合信基金,0.4958,0.4958,0.1,2.78,-2.71,7.64,-1.92,-2.42,-32.74,-34.3,2.8,-50.42,0.1819,0.90%
