序号,姓名,所属公司,现任基金,累计从业时间,现任基金资产总规模,现任基金最佳回报
1245,罗佳,鹏华基金,鹏华创兴增利债券D,83,97.05,1.13
1245,罗佳,鹏华基金,鹏华丰庆债券C,83,97.05,1.13
1245,罗佳,鹏华基金,鹏华弘尚混合E,83,97.05,1.13
1246,李家春,长信基金,长信利丰债券E,5777,22.78,35.4
1246,李家春,长信基金,长信利丰债券A,5777,22.78,35.4
1246,李家春,长信基金,长信稳健精选混合A,5777,22.78,35.4
1246,李家春,长信基金,长信稳健精选混合C,5777,22.78,35.4
1246,李家春,长信基金,长信稳健均衡6个月持有期混合A,5777,22.78,35.4
1246,李家春,长信基金,长信稳健均衡6个月持有期混合C,5777,22.78,35.4
1246,李家春,长信基金,长信利富债券C,5777,22.78,35.4
1246,李家春,长信基金,长信稳健增长一年持有混合A,5777,22.78,35.4
1246,李家春,长信基金,长信稳健增长一年持有混合C,5777,22.78,35.4
1246,李家春,长信基金,长信稳健成长混合A,5777,22.78,35.4
1246,李家春,长信基金,长信稳健成长混合C,5777,22.78,35.4
1246,李家春,长信基金,长信利富债券A,5777,22.78,35.4
1246,李家春,长信基金,长信可转债债券C,5777,22.78,35.4
1246,李家春,长信基金,长信可转债债券A,5777,22.78,35.4
1246,李家春,长信基金,长信利丰债券C,5777,22.78,35.4
1247,李佳存,招商基金,招商医药健康产业股票,3769,34.86,66.7
1247,李佳存,招商基金,招商创新增长混合A,3769,34.86,66.7
1247,李佳存,招商基金,招商创新增长混合C,3769,34.86,66.7
1247,李佳存,招商基金,招商前沿医疗保健股票A,3769,34.86,66.7
1247,李佳存,招商基金,招商前沿医疗保健股票C,3769,34.86,66.7
1247,李佳存,招商基金,招商品质成长混合A,3769,34.86,66.7
1247,李佳存,招商基金,招商品质成长混合C,3769,34.86,66.7
1248,陆靖昶,华安基金,华安盈瑞稳健优选6个月持有混合(FOF)A,1837,90.22,5.11
1248,陆靖昶,华安基金,华安盈瑞稳健优选6个月持有混合(FOF)C,1837,90.22,5.11
1248,陆靖昶,华安基金,华安盈安稳健优选3个月持有债券(FOF)A,1837,90.22,5.11
1248,陆靖昶,华安基金,华安盈安稳健优选3个月持有债券(FOF)C,1837,90.22,5.11
1248,陆靖昶,华安基金,华安锐进积极配置一年持有混合(FOF),1837,90.22,5.11
1248,陆靖昶,华安基金,华安盈瑞稳健优选6个月持有混合(FOF)E,1837,90.22,5.11
1249,李剑锋,易方达基金,易方达港股通优质增长混合A,957,11.98,15.47
1249,李剑锋,易方达基金,易方达港股通优质增长混合C,957,11.98,15.47
1249,李剑锋,易方达基金,易方达全球优质企业混合(QDII)A(人民币份额),957,11.98,15.47
1249,李剑锋,易方达基金,易方达全球优质企业混合(QDII)C(人民币份额),957,11.98,15.47
1249,李剑锋,易方达基金,易方达全球优质企业混合(QDII)A(美元现汇份额),957,11.98,15.47
1249,李剑锋,易方达基金,易方达全球优质企业混合(QDII)C(美元现汇份额),957,11.98,15.47
1250,刘金辉,中欧基金,中欧电子信息产业沪港深股票A,1746,64.27,17.68
1250,刘金辉,中欧基金,中欧电子信息产业沪港深股票C,1746,64.27,17.68
1250,刘金辉,中欧基金,中欧创新未来混合(LOF),1746,64.27,17.68
1251,李家辉,招商基金,招商安裕灵活配置混合A,1336,470.86,21.09
1251,李家辉,招商基金,招商安裕灵活配置混合C,1336,470.86,21.09
1251,李家辉,招商基金,招商招盛纯债A,1336,470.86,21.09
1251,李家辉,招商基金,招商招盛纯债C,1336,470.86,21.09
1251,李家辉,招商基金,招商招诚定开债发起式,1336,470.86,21.09
1251,李家辉,招商基金,招商添利两年债券,1336,470.86,21.09
1251,李家辉,招商基金,招商瑞阳混合A,1336,470.86,21.09
1251,李家辉,招商基金,招商瑞阳混合C,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫福中短债A,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫福中短债C,1336,470.86,21.09
1251,李家辉,招商基金,招商稳乐中短债90天持有期债券A,1336,470.86,21.09
1251,李家辉,招商基金,招商稳乐中短债90天持有期债券C,1336,470.86,21.09
1251,李家辉,招商基金,招商稳福短债14天滚动持有债A,1336,470.86,21.09
1251,李家辉,招商基金,招商稳福短债14天滚动持有债C,1336,470.86,21.09
1251,李家辉,招商基金,招商稳恒中短债60天持有债券A,1336,470.86,21.09
1251,李家辉,招商基金,招商稳恒中短债60天持有债券C,1336,470.86,21.09
1251,李家辉,招商基金,招商安裕灵活配置混合D,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫诚短债A,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫诚短债C,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫利中短债债券A,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫利中短债债券C,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫嘉中短债债券A,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫嘉中短债债券C,1336,470.86,21.09
1251,李家辉,招商基金,招商恒鑫30个月封闭债,1336,470.86,21.09
1251,李家辉,招商基金,招商稳恒中短债60天持有期债券D,1336,470.86,21.09
1251,李家辉,招商基金,招商鑫诚短债D,1336,470.86,21.09
1251,李家辉,招商基金,招商稳嘉120天滚动持有纯债A,1336,470.86,21.09
1251,李家辉,招商基金,招商稳嘉120天滚动持有纯债C,1336,470.86,21.09
1252,李君海,民生加银基金,民生智造2025灵活配置混合,938,2.66,-14.88
1252,李君海,民生加银基金,民生加银新兴成长混合,938,2.66,-14.88
1252,李君海,民生加银基金,民生加银双核动力混合A,938,2.66,-14.88
1252,李君海,民生加银基金,民生加银双核动力混合C,938,2.66,-14.88
1253,李俊江,泰信基金,泰信鑫益定期开放A,1792,165.32,19.8
1253,李俊江,泰信基金,泰信鑫益定期开放C,1792,165.32,19.8
1253,李俊江,泰信基金,泰信天天收益货币B,1792,165.32,19.8
1253,李俊江,泰信基金,泰信天天收益货币E,1792,165.32,19.8
1253,李俊江,泰信基金,泰信添鑫中短债债券A,1792,165.32,19.8
1253,李俊江,泰信基金,泰信添鑫中短债债券C,1792,165.32,19.8
1253,李俊江,泰信基金,泰信添益90天持有期债券A,1792,165.32,19.8
1253,李俊江,泰信基金,泰信添益90天持有期债券C,1792,165.32,19.8
1253,李俊江,泰信基金,泰信中证同业存单AAA指数7天持有期,1792,165.32,19.8
1253,李俊江,泰信基金,泰信天天收益货币A,1792,165.32,19.8
1254,梁静静,中海基金,中海医药健康产业精选混合A,1780,8.27,-28.05
1254,梁静静,中海基金,中海医药健康产业精选混合C,1780,8.27,-28.05
1254,梁静静,中海基金,中海医疗保健主题股票C,1780,8.27,-28.05
1254,梁静静,中海基金,中海医疗保健主题股票A,1780,8.27,-28.05
1255,吕静杰,中金基金,中金山东高速REIT,1008,38.33,
1255,吕静杰,中金基金,中金厦门安居REIT,1008,38.33,
1256,李佳亮,南方基金,南方MSCI中国A50互联互通ETF联接A,3216,99.01,65.28
1256,李佳亮,南方基金,南方MSCI中国A50互联互通ETF联接C,3216,99.01,65.28
1256,李佳亮,南方基金,南方北证50成份指数发起A,3216,99.01,65.28
1256,李佳亮,南方基金,南方北证50成份指数发起C,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证电池主题指数发起A,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证电池主题指数发起C,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证国新央企科技引领ETF联接A,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证国新央企科技引领ETF联接C,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证光伏产业指数发起A,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证光伏产业指数发起C,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证通信服务ETF发起联接A,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证通信服务ETF发起联接C,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证半导体产业指数发起A,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证半导体产业指数发起C,3216,99.01,65.28
1256,李佳亮,南方基金,南方北证50成份指数发起I,3216,99.01,65.28
1256,李佳亮,南方基金,南方富时亚太低碳精选ETF发起联接(QDII)A,3216,99.01,65.28
1256,李佳亮,南方基金,南方富时亚太低碳精选ETF发起联接(QDII)C,3216,99.01,65.28
1256,李佳亮,南方基金,南方上证科创板芯片ETF发起联接A,3216,99.01,65.28
1256,李佳亮,南方基金,南方上证科创板芯片ETF发起联接C,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证通信服务ETF,3216,99.01,65.28
1256,李佳亮,南方基金,南方中证2000ETF,3216,99.01,65.28
1256,李佳亮,南方基金,南方MSCI中国A50互联互通ETF,3216,99.01,65.28
1256,李佳亮,南方基金,南方基金南方东英富时亚太低碳精选ETF(QDII),3216,99.01,65.28
1256,李佳亮,南方基金,南方中证主要消费ETF,3216,99.01,65.28
1256,李佳亮,南方基金,南方标普500ETF(QDII),3216,99.01,65.28
1256,李佳亮,南方基金,南方中证国新央企科技引领ETF,3216,99.01,65.28
1256,李佳亮,南方基金,南方沪深300ESG基准ETF,3216,99.01,65.28
1256,李佳亮,南方基金,南方上证科创板芯片ETF,3216,99.01,65.28
1257,李金柳,富国基金,富国信用债债券A/B,1004,836.22,16.06
1257,李金柳,富国基金,富国信用债债券C,1004,836.22,16.06
1257,李金柳,富国基金,富国颐利纯债债券A,1004,836.22,16.06
1257,李金柳,富国基金,富国中债-1-3年国开行债券指数A,1004,836.22,16.06
1257,李金柳,富国基金,富国中债-1-3年国开行债券指数C,1004,836.22,16.06
1257,李金柳,富国基金,富国信用债债券D,1004,836.22,16.06
1257,李金柳,富国基金,富国泽利纯债债券A,1004,836.22,16.06
1257,李金柳,富国基金,富国汇享三个月定开债A,1004,836.22,16.06
1257,李金柳,富国基金,富国汇享三个月定开债C,1004,836.22,16.06
1257,李金柳,富国基金,富国汇泽一年定开债A,1004,836.22,16.06
1257,李金柳,富国基金,富国汇泽一年定开债C,1004,836.22,16.06
1257,李金柳,富国基金,富国中债7-10年政策性金融债ETF发起式联接A,1004,836.22,16.06
1257,李金柳,富国基金,富国中债7-10年政策性金融债ETF发起式联接C,1004,836.22,16.06
1257,李金柳,富国基金,富国中债7-10年政策性金融债ETF发起式联接E,1004,836.22,16.06
1257,李金柳,富国基金,富国泽利纯债债券C,1004,836.22,16.06
1257,李金柳,富国基金,富国瑞夏纯债债券A,1004,836.22,16.06
1257,李金柳,富国基金,富国瑞夏纯债债券C,1004,836.22,16.06
1257,李金柳,富国基金,富国中债-1-3年国开行债券指数E,1004,836.22,16.06
1257,李金柳,富国基金,富国颐利纯债债券C,1004,836.22,16.06
1257,李金柳,富国基金,富国中债7-10年政策性金融债ETF发起式联接F,1004,836.22,16.06
1257,李金柳,富国基金,富国中债7-10年政策性金融债ETF,1004,836.22,16.06
1258,罗佳明,中欧基金,中欧时代先锋股票A,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧丰泓沪港深混合A,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧丰泓沪港深混合C,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧时代先锋股票C,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧港股通精选一年持有混合A,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧港股通精选一年持有混合C,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧丰泰港股通混合A,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧丰泰港股通混合C,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧价值品质混合发起A,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧价值品质混合发起C,2155,148.12,27.23
1258,罗佳明,中欧基金,中欧恒利三年定期开放混合,2155,148.12,27.23
1259,李佳明,天弘基金,天弘先进制造混合A,1412,8.54,-1.21
1259,李佳明,天弘基金,天弘先进制造混合C,1412,8.54,-1.21
1259,李佳明,天弘基金,天弘高端制造混合A,1412,8.54,-1.21
1259,李佳明,天弘基金,天弘高端制造混合C,1412,8.54,-1.21
1260,劳杰男,汇添富基金,汇添富红利增长混合A,3608,128.01,55.55
1260,劳杰男,汇添富基金,汇添富红利增长混合C,3608,128.01,55.55
1260,劳杰男,汇添富基金,汇添富研究优选灵活配置混合,3608,128.01,55.55
1260,劳杰男,汇添富基金,汇添富开放视野中国优势六个月持有股票A,3608,128.01,55.55
1260,劳杰男,汇添富基金,汇添富开放视野中国优势六个月持有股票C,3608,128.01,55.55
1260,劳杰男,汇添富基金,汇添富价值精选混合,3608,128.01,55.55
1260,劳杰男,汇添富基金,汇添富价值精选混合O,3608,128.01,55.55
1261,罗军妮,南方基金,南方日添益A,2453,104.9,10.06
1261,罗军妮,南方基金,南方日添益E,2453,104.9,10.06
1261,罗军妮,南方基金,南方日添益F,2453,104.9,10.06
1261,罗军妮,南方基金,南方日添益货币C,2453,104.9,10.06
1262,林剑平,富国基金,富国元利债券A,1091,2.58,4.78
1262,林剑平,富国基金,富国元利债券C,1091,2.58,4.78
1263,刘洁倩,平安基金,平安中证新能源汽车ETF发起联接A,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证新能源汽车ETF发起联接C,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证光伏产业指数A,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证光伏产业指数C,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证消费电子主题ETF发起式联接A,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证消费电子主题ETF发起式联接C,2054,155.68,26.76
1263,刘洁倩,平安基金,平安富时中国国企开放共赢ETF联接A,2054,155.68,26.76
1263,刘洁倩,平安基金,平安富时中国国企开放共赢ETF联接C,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证人工智能主题ETF发起式联接A,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证人工智能主题ETF发起式联接C,2054,155.68,26.76
1263,刘洁倩,平安基金,平安上证180ETF联接A,2054,155.68,26.76
1263,刘洁倩,平安基金,平安上证180ETF联接C,2054,155.68,26.76
1263,刘洁倩,平安基金,平安富时中国国企开放共赢ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证沪港深线上消费主题ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中债债利差因子ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安人工智能ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安粤港澳大湾区ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证光伏产业ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证畜牧养殖ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证新材料主题ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安上证180ETF,2054,155.68,26.76
1263,刘洁倩,平安基金,平安中证消费电子主题ETF,2054,155.68,26.76
1264,陆建巍,泰康基金,泰康弘实3月定开混合,1260,32.87,119.44
1264,陆建巍,泰康基金,泰康招泰尊享一年持有期混合A,1260,32.87,119.44
1264,陆建巍,泰康基金,泰康招泰尊享一年持有期混合C,1260,32.87,119.44
1264,陆建巍,泰康基金,泰康研究精选股票发起A,1260,32.87,119.44
1264,陆建巍,泰康基金,泰康研究精选股票发起C,1260,32.87,119.44
1264,陆建巍,泰康基金,泰康北交所精选两年定开混合发起A,1260,32.87,119.44
1264,陆建巍,泰康基金,泰康北交所精选两年定开混合发起C,1260,32.87,119.44
1265,李健伟,华西基金,华西优选成长一年持有混合,2359,1.6,2.2
1266,栾江伟,中信建投基金,中信建投轮换混合A,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投轮换混合C,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投精选混合A,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投精选混合C,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投甄选混合A,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投甄选混合C,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投品质优选一年持有A,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投品质优选一年持有C,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投趋势领航两年持有混合A,3377,32.7,173.88
1266,栾江伟,中信建投基金,中信建投趋势领航两年持有混合C,3377,32.7,173.88
1267,吕佳玮,华夏基金,华夏节能环保股票A,2845,13.88,54.9
1267,吕佳玮,华夏基金,华夏成长机会一年持有混合,2845,13.88,54.9
1267,吕佳玮,华夏基金,华夏核心成长混合A,2845,13.88,54.9
1267,吕佳玮,华夏基金,华夏核心成长混合C,2845,13.88,54.9
1267,吕佳玮,华夏基金,华夏节能环保股票C,2845,13.88,54.9
1267,吕佳玮,华夏基金,华夏低碳经济一年持有混合A,2845,13.88,54.9
1267,吕佳玮,华夏基金,华夏低碳经济一年持有混合C,2845,13.88,54.9
1268,刘健维,易方达基金,易方达科融混合,2145,73.3,90.2
1268,刘健维,易方达基金,易方达成长动力混合A,2145,73.3,90.2
1268,刘健维,易方达基金,易方达成长动力混合C,2145,73.3,90.2
1268,刘健维,易方达基金,易方达成长进取混合A,2145,73.3,90.2
1268,刘健维,易方达基金,易方达成长进取混合C,2145,73.3,90.2
1268,刘健维,易方达基金,易方达科讯混合,2145,73.3,90.2
1269,李锦文,南方基金,南方智慧混合,2362,77.41,172.87
1269,李锦文,南方基金,南方瑞祥一年混合A,2362,77.41,172.87
1269,李锦文,南方基金,南方瑞祥一年混合C,2362,77.41,172.87
1269,李锦文,南方基金,南方成份精选混合C,2362,77.41,172.87
1269,李锦文,南方基金,南方智诚混合,2362,77.41,172.87
1269,李锦文,南方基金,南方卓越优选3个月持有期混合A,2362,77.41,172.87
1269,李锦文,南方基金,南方卓越优选3个月持有期混合C,2362,77.41,172.87
1269,李锦文,南方基金,南方匠心优选股票A,2362,77.41,172.87
1269,李锦文,南方基金,南方匠心优选股票C,2362,77.41,172.87
1269,李锦文,南方基金,南方远见回报股票A,2362,77.41,172.87
